District,Ad,FM_Numbers,BDI,Short_Description,Number_of_Contracts_Awarded,Contract_Threshold,Major_Work_Types,Minor_Work_Types,Under_Utilized_Work_Groups,Contract_Amount_Limit,Advertisement_Date,Response_Deadline_Date_Time,Shortlist_Selection_Date,Final_Selection_Date,Selection_Method,Standard_Notes
05,23503,,No,Continuing Services for Right of Way Consultant Services 08,2,Technically Prequalified & Unlimited Audit required," 21.0-Acquisition, Negot., Closing, & Order of Taking 
 24.0-Acquisition Relocation Assistance"," 8.2-Design, Right of Way, Construction Surveying 
 13.6-Land Planning/Engineering 
 14.0-Architect 
 22.0-Acquisition Business Damage Estimating & Estimate Review 
 25.0-Right of Way Clearing and Leasing", GROUP 13-Planning,"$5,000,000.00",03/14/2022,03/28/2022 05:00 PM,04/18/2022,05/16/2022, Letter of Response and Interview, Standard Note 8 
05,23504, 43550417207,No,Maintenance Personnel Support Services CSC,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection,," GROUP 10-Construction, Engineering, and Inspection (CEI)","$5,000,000.00",04/04/2022,04/18/2022 05:00 PM,05/02/2022,05/16/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
05,23505,,No,CEI Areawide 14,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 9.4.1-Standard Foundation Studies 
 9.4.2-Non-redundant Drilled Shaft Bridge Foundation Studies 
 10.3-Construction Materials Inspection 
 10.4-Minor Bridge & Miscellaneous Structures CEI 
 10.5.1-Major Bridge CEI - Concrete 
 10.5.2-Major Bridge CEI - Steel"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$5,000,000.00",04/04/2022,04/18/2022 05:00 PM,05/02/2022,05/16/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
05,23506,,No,CEI Group 228,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 10.3-Construction Materials Inspection"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$2,200,000.00",09/26/2022,10/10/2022 05:00 PM,10/31/2022,11/14/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
05,23507,,No,CEI Group 236,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 10.4-Minor Bridge & Miscellaneous Structures CEI"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$1,700,000.00",01/30/2023,02/13/2023 05:00 PM,03/06/2023,03/20/2023, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
05,23508, 45010511201,No,CSC for RCI Data Collection and Analysis Support,1,Technically Prequalified & Unlimited Audit required, 13.7-Transportation Statistics,, GROUP 13-Planning,"$5,000,000.00",04/18/2022,05/02/2022 05:00 PM,05/23/2022,06/06/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8 "
05,23509, 44878313201,No,US-192 / VINE ST FROM BAMBOO LN TO MAIN ST.,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 4.1.2-Minor Bridge Design 
 6.1-Traffic Engineering Studies 
 6.2-Traffic Signal Timing 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping 
 8.4-Right of Way Mapping 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 9.3-Highway Materials Testing 
 9.4.1-Standard Foundation Studies 
 15.0-Landscape Architect"," GROUP 3-Highway Design - Roadway 
 GROUP 4-Highway Design - Bridges 
 GROUP 15-Landscape Architect","$1,886,000.00",04/18/2022,05/02/2022 05:00 PM,05/23/2022,06/20/2022, Letter of Response and Interview, Standard Note 8 
05,23510,,Yes,CEI Group 225 BDI,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 10.3-Construction Materials Inspection 
 10.4-Minor Bridge & Miscellaneous Structures CEI"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$742,883.00",06/20/2022,07/05/2022 05:00 PM,07/25/2022,08/08/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 7  
 Standard Note 10 "
05,23511,,No,D/W Structures Maintenance Engineering Services,1,Technically Prequalified & Unlimited Audit required, 4.1.2-Minor Bridge Design," 3.1-Minor Highway Design 
 4.1.1-Miscellaneous Structures 
 4.2.1-Major Bridge Design - Concrete 
 4.2.2-Major Bridge Design - Steel 
 4.2.3-Major Bridge Design - Segmental 
 4.4-Movable Span Bridge Design 
 5.1-Conventional Bridge Inspection 
 5.2-Movable Bridge Inspection 
 5.3-Complex Bridge Inspection 
 5.4-Bridge Load Rating 
 7.1-Signing, Pavement Marking & Channelization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing"," GROUP 3-Highway Design - Roadway 
 GROUP 4-Highway Design - Bridges 
 GROUP 5-Bridge Inspection","$1,500,000.00",04/25/2022,05/09/2022 05:00 PM,05/31/2022,06/27/2022, Letter of Response and Abbreviated Technical Proposal, Standard Note 8 
05,23512, 44879813201,No,SR-430 FROM CLYDE MORRIS BLVD TO E OF THE FEC RAILROAD,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.1-Traffic Engineering Studies 
 6.2-Traffic Signal Timing 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping 
 8.4-Right of Way Mapping 
 9.1-Soil Exploration 
 15.0-Landscape Architect"," GROUP 3-Highway Design - Roadway 
 GROUP 4-Highway Design - Bridges 
 GROUP 15-Landscape Architect","$1,545,000.00",04/25/2022,05/09/2022 05:00 PM,05/31/2022,06/27/2022, Letter of Response and Interview, Standard Note 8 
05,23513,,No,CSC for Safety Technical Support & Public Outreach,1,Technically Prequalified & Unlimited Audit required," 13.3-Policy Planning 
 13.4-Systems Planning 
 13.5-Subarea/Corridor Planning 
 13.6-Land Planning/Engineering"," 3.1-Minor Highway Design 
 6.1-Traffic Engineering Studies 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 13.7-Transportation Statistics"," GROUP 3-Highway Design - Roadway 
 GROUP 13-Planning","$5,000,000.00",04/25/2022,05/09/2022 05:00 PM,05/31/2022,06/27/2022, Letter of Response and Oral Presentation, Standard Note 8 
05,23514, 44921413201,No,SR 423 FROM E. of  KINGSWOOD DR TO W of ADANSON ST,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.1-Traffic Engineering Studies 
 6.2-Traffic Signal Timing 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping 
 8.4-Right of Way Mapping 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 9.3-Highway Materials Testing 
 9.4.1-Standard Foundation Studies", GROUP 3-Highway Design - Roadway,"$1,126,584.00",05/09/2022,05/23/2022 05:00 PM,06/13/2022,07/11/2022, Letter of Response and Interview, Standard Note 8 
05,23515," 43547126201 
 44316616201 
 44519016201 
 44530416201",No,CEI Group 226,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 10.3-Construction Materials Inspection 
 10.4-Minor Bridge & Miscellaneous Structures CEI"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$1,743,662.00",08/01/2022,08/15/2022 05:00 PM,09/06/2022,09/19/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
05,23516,,No,DW Landscape Architecture Design and Review,1,Technically Prequalified & Unlimited Audit required, 15.0-Landscape Architect, 3.1-Minor Highway Design," GROUP 3-Highway Design - Roadway 
 GROUP 15-Landscape Architect","$1,500,000.00",05/09/2022,05/23/2022 05:00 PM,06/13/2022,07/11/2022, Letter of Response and Interview, Standard Note 8 
05,23517, 44761013201,Yes,"US441/SR500 FROM WADSWORTH RD TO LAKE COUNTY LINE , BDI",1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.1-Traffic Engineering Studies 
 6.2-Traffic Signal Timing 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 6.3.3-Intelligent Trans Traffic Engin. Communications 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 9.1-Soil Exploration 
 15.0-Landscape Architect",,"$744,000.00",05/16/2022,05/31/2022 05:00 PM,06/20/2022,07/18/2022, Letter of Response and Interview, Standard Note 7 
05,23518,,No,Continuing Services for the FSHP and Environmental Support,1,Technically Prequalified & Unlimited Audit required," 2.0-Proj Development & Environmental (PD&E) Studies 
 13.5-Subarea/Corridor Planning 
 13.6-Land Planning/Engineering"," 3.1-Minor Highway Design 
 15.0-Landscape Architect"," GROUP 3-Highway Design - Roadway 
 GROUP 13-Planning 
 GROUP 15-Landscape Architect","$5,000,000.00",06/06/2022,06/20/2022 05:00 PM,07/11/2022,07/25/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8 "
05,23519, 44879413201,Yes,"SR-5 FROM MINNE LN TO THE VOLUSIA COUNTY LINE, BDI",1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.1-Traffic Engineering Studies 
 6.2-Traffic Signal Timing 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 6.3.3-Intelligent Trans Traffic Engin. Communications 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.4-Right of Way Mapping 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 9.3-Highway Materials Testing",,"$1,700,000.00",06/06/2022,06/20/2022 05:00 PM,07/11/2022,08/08/2022, Letter of Response and Interview, Standard Note 7 
05,23520, 43013213201,No,SR 35 (US 301) FROM CR 470 TO SR 44,1,Technically Prequalified & Unlimited Audit required," 3.2-Major Highway Design 
 4.1.2-Minor Bridge Design"," 3.1-Minor Highway Design 
 3.3-Controlled Access Highway Design 
 4.1.1-Miscellaneous Structures 
 5.4-Bridge Load Rating 
 6.1-Traffic Engineering Studies 
 6.2-Traffic Signal Timing 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 6.3.3-Intelligent Trans Traffic Engin. Communications 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.4-Right of Way Mapping 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 9.3-Highway Materials Testing 
 9.4.1-Standard Foundation Studies 
 9.4.2-Non-redundant Drilled Shaft Bridge Foundation Studies 
 9.5-Geotechnical Specialty Lab Testing 
 15.0-Landscape Architect"," GROUP 3-Highway Design - Roadway 
 GROUP 4-Highway Design - Bridges 
 GROUP 5-Bridge Inspection 
 GROUP 15-Landscape Architect","$6,100,000.00",06/13/2022,06/27/2022 05:00 PM,07/18/2022,08/15/2022, Letter of Response and Oral Presentation, Standard Note 8 
05,23521, 44879213201,No,SR-513 FROM SR-518 TO PATRICK AIR FORCE BASE,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.3-Intelligent Trans Traffic Engin. Communications 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 9.3-Highway Materials Testing 
 9.4.1-Standard Foundation Studies 
 15.0-Landscape Architect"," GROUP 3-Highway Design - Roadway 
 GROUP 4-Highway Design - Bridges 
 GROUP 15-Landscape Architect","$2,020,000.00",06/20/2022,07/05/2022 05:00 PM,07/25/2022,08/22/2022, Letter of Response and Interview, Standard Note 8 
05,23522,,No,CEI Group 222,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 10.4-Minor Bridge & Miscellaneous Structures CEI"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$1,523,000.00",06/27/2022,07/12/2022 05:00 PM,08/01/2022,08/15/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
05,23523,,No,CEI Group 230,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 10.4-Minor Bridge & Miscellaneous Structures CEI"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$1,700,000.00",07/18/2022,08/01/2022 05:00 PM,08/22/2022,09/06/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
05,23524," 44569613201 
 44569623201",No,SR 438 Intersection Improv. fm Homestead Rd to Princeton St,1,Technically Prequalified & Unlimited Audit required, 3.2-Major Highway Design," 3.1-Minor Highway Design 
 4.1.1-Miscellaneous Structures 
 6.1-Traffic Engineering Studies 
 6.2-Traffic Signal Timing 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 6.3.3-Intelligent Trans Traffic Engin. Communications 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping 
 8.4-Right of Way Mapping 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 9.3-Highway Materials Testing 
 9.4.1-Standard Foundation Studies 
 15.0-Landscape Architect"," GROUP 3-Highway Design - Roadway 
 GROUP 4-Highway Design - Bridges 
 GROUP 15-Landscape Architect","$1,441,000.00",07/11/2022,07/25/2022 05:00 PM,08/15/2022,09/12/2022, Letter of Response and Interview, Standard Note 8 
05,23525, 24384417212,No,National Pollutant Discharge Elimination System (NPDES) CSC,1,Technically Prequalified & Unlimited Audit required, 2.0-Proj Development & Environmental (PD&E) Studies," 8.2-Design, Right of Way, Construction Surveying",,"$5,000,000.00",06/27/2022,07/12/2022 05:00 PM,08/01/2022,08/29/2022, Letter of Response and Interview, Standard Note 9 
05,23526,,No,I-95 Interchange at Pioneer Trail (CEI Group 235),1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 10.4-Minor Bridge & Miscellaneous Structures CEI"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$3,300,000.00",12/26/2022,01/11/2023 05:00 PM,01/30/2023,02/13/2023, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
05,23527, 44873513201,No,SR 500 FROM MILLS ST TO COLLEGE DR,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design,, GROUP 3-Highway Design - Roadway,"$1,127,000.00",08/15/2022,08/29/2022 05:00 PM,09/19/2022,10/17/2022, Letter of Response and Interview, Standard Note 8 
05,23528,,Yes,"CEI Group 223, BDI",1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 10.4-Minor Bridge & Miscellaneous Structures CEI"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$1,000,000.00",08/15/2022,08/29/2022 05:00 PM,09/19/2022,10/03/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 7  
 Standard Note 10 "
05,23529," 44897713201 
 44897723201",No,SR-520/I-95 NB / SB DIRECTION FROM SR-514 TO NORTH OF SR-519,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design,, GROUP 3-Highway Design - Roadway,"$7,346,000.00",08/22/2022,09/06/2022 05:00 PM,09/26/2022,10/24/2022, Letter of Response and Interview, Standard Note 8 
05,23530,,No,"Continuing Services Contracts 040, 041, 042",3,Technically Prequalified & Unlimited Audit required, 3.2-Major Highway Design,, GROUP 3-Highway Design - Roadway,"$5,000,000.00",08/29/2022,09/13/2022 05:00 PM,10/03/2022,10/31/2022, Letter of Response and Interview, Standard Note 8 
05,23533," 44521813201 
 44863513201",No,SR 25 FROM AVENUE I TO THE ALACHUA COUNTY LINE / SR-25,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design,, GROUP 3-Highway Design - Roadway,"$1,949,000.00",09/06/2022,09/20/2022 05:00 PM,10/10/2022,11/07/2022, Letter of Response and Interview, Standard Note 8 
05,23534, 44529813201,Yes,"SR 50 FROM W OF SR520 TO E OF ST ANNE AVE, BDI",1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design,, GROUP 3-Highway Design - Roadway,"$3,000,000.00",09/12/2022,09/26/2022 05:00 PM,10/17/2022,11/14/2022, Letter of Response and Interview, Standard Note 7 
05,23535,,No,CEI Group 224,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 10.4-Minor Bridge & Miscellaneous Structures CEI"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$2,400,000.00",09/12/2022,09/26/2022 05:00 PM,10/17/2022,10/31/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
05,23536,,Yes,"CEI Group 231, BDI",1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.2-Design, Right of Way, Construction Surveying 
 10.4-Minor Bridge & Miscellaneous Structures CEI"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$2,623,000.00",09/19/2022,10/03/2022 05:00 PM,10/24/2022,11/07/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 7  
 Standard Note 10 "
05,23537,,No,Structures Maintenance DW 02,1,Technically Prequalified & Unlimited Audit required, 4.1.2-Minor Bridge Design," 3.1-Minor Highway Design 
 4.1.1-Miscellaneous Structures 
 4.2.1-Major Bridge Design - Concrete 
 4.2.2-Major Bridge Design - Steel 
 4.2.3-Major Bridge Design - Segmental 
 4.4-Movable Span Bridge Design 
 5.1-Conventional Bridge Inspection 
 5.2-Movable Bridge Inspection 
 5.3-Complex Bridge Inspection 
 5.4-Bridge Load Rating 
 7.1-Signing, Pavement Marking & Channelization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing"," GROUP 3-Highway Design - Roadway 
 GROUP 4-Highway Design - Bridges 
 GROUP 5-Bridge Inspection","$1,500,000.00",10/10/2022,10/24/2022 05:00 PM,11/14/2022,12/12/2022, Letter of Response and Interview, Standard Note 8 
